disaster_id,disaster_type,severity,affected_population,area_affected,duration,resource_needs,population_density,income_level,urban_rural,response_time
3,Flood,Severe,86621,489,24,31439,8765,10496,Urban,18
3,Flood,Moderate,75777,216,10,29811,4161,13242,Urban,52
3,Flood,Severe,31067,707,23,35663,4132,13995,Rural,11
3,Flood,Mild,48612,398,2,6849,9918,45967,Rural,30
3,Flood,Mild,69617,744,11,3917,4108,7424,Urban,35
3,Flood,Severe,90927,21,5,49819,8606,31969,Rural,24
3,Flood,Severe,15926,810,3,47601,4245,44803,Rural,69
3,Flood,Severe,45269,546,29,36926,2042,15989,Rural,27
3,Flood,Mild,73343,701,15,2965,8182,41863,Rural,36
3,Flood,Mild,19829,846,23,6374,562,21351,Urban,31
3,Flood,Severe,66706,503,4,42945,1633,37403,Urban,12
3,Flood,Mild,42077,184,2,3771,3462,19979,Rural,54
3,Flood,Moderate,76931,894,21,24744,8983,2686,Rural,6
3,Flood,Moderate,4218,400,7,29058,6264,17118,Rural,31
3,Flood,Severe,14301,929,6,32783,1581,49591,Urban,71
3,Flood,Severe,34092,20,18,34208,2395,39598,Rural,25
3,Flood,Mild,44556,361,5,6109,3532,37019,Urban,16
3,Flood,Mild,10601,481,4,1344,6046,39713,Urban,44
3,Flood,Severe,99608,562,15,33367,5031,8707,Urban,32
3,Flood,Moderate,20840,141,18,22096,2417,40921,Urban,65
3,Flood,Severe,26915,989,19,43099,9080,44671,Urban,18
3,Flood,Moderate,63502,559,6,10136,8186,22067,Rural,25
3,Flood,Moderate,37338,927,22,19195,1578,33179,Rural,20
3,Flood,Mild,63680,855,6,3911,8263,26739,Urban,69
3,Flood,Severe,12039,485,20,36737,7911,27868,Urban,17
3,Flood,Moderate,22264,63,23,19793,8310,45413,Rural,41
3,Flood,Moderate,64450,303,10,18365,824,45238,Rural,38
3,Flood,Mild,77678,374,11,1535,3729,41699,Urban,24
3,Flood,Severe,79114,222,23,30867,6975,18106,Rural,53
3,Flood,Mild,52843,136,9,9201,6336,39752,Rural,5
3,Flood,Mild,19173,55,17,9088,2759,20763,Urban,57
3,Flood,Severe,24819,381,16,48343,4604,19875,Urban,63
3,Flood,Severe,27638,245,17,49501,7100,31894,Rural,25
3,Flood,Mild,67251,11,11,1373,4051,36867,Urban,48
3,Flood,Moderate,24391,357,22,12934,9074,38798,Rural,11
3,Flood,Mild,37735,232,24,5013,1749,13444,Rural,69
3,Flood,Mild,13324,325,24,6097,5619,17035,Urban,42
3,Flood,Severe,40724,761,3,32190,6370,27765,Urban,65
3,Flood,Severe,19108,209,15,45311,2197,14970,Urban,33
3,Flood,Mild,2625,90,20,3015,4421,26609,Urban,27
3,Flood,Moderate,75172,302,21,29647,8348,12136,Rural,17
3,Flood,Mild,97303,612,21,5464,2148,21231,Rural,19
3,Flood,Moderate,31578,582,8,24922,8325,37307,Rural,23
3,Flood,Mild,79132,125,17,6844,9602,13908,Rural,2
3,Flood,Severe,97625,550,18,46744,919,9124,Urban,52
3,Flood,Severe,68978,511,5,45403,3711,26796,Rural,68
3,Flood,Moderate,9217,757,17,11570,9156,29607,Urban,17
3,Flood,Mild,38387,784,14,4930,8096,29444,Urban,30
3,Flood,Moderate,58858,606,25,23039,906,27282,Rural,69
3,Flood,Severe,77187,734,7,44104,9530,22788,Urban,66
3,Flood,Mild,29152,484,26,6217,7256,12092,Rural,17
3,Flood,Moderate,61946,60,18,26476,6845,27799,Urban,71
3,Flood,Severe,14595,192,24,32901,4628,30567,Rural,45
3,Flood,Moderate,56002,274,3,27591,1000,22642,Rural,7
3,Flood,Mild,30365,380,16,4593,1917,14295,Urban,49
3,Flood,Moderate,89006,773,11,12741,6374,36033,Urban,30
3,Flood,Moderate,18236,385,27,17222,5901,45748,Rural,47
3,Flood,Mild,38162,286,5,8766,4968,1907,Urban,23
3,Flood,Mild,44883,637,17,4897,9305,5803,Urban,48
3,Flood,Mild,26172,276,1,1551,986,21717,Rural,14
3,Flood,Severe,3132,368,5,41011,5104,11818,Rural,5
3,Flood,Severe,50527,429,18,38961,2655,46424,Urban,5
3,Flood,Mild,8387,937,8,6565,2204,27425,Rural,63
3,Flood,Moderate,26605,968,2,29937,5685,13872,Urban,50
3,Flood,Moderate,66907,657,22,20994,2937,39122,Rural,53
3,Flood,Severe,38564,357,10,49078,9175,29056,Rural,54
3,Flood,Moderate,70395,570,12,19233,1508,11315,Urban,49
3,Flood,Severe,90274,583,14,40634,9225,2776,Urban,69
3,Flood,Mild,61280,228,23,2221,7962,9058,Urban,49
3,Flood,Mild,48860,660,7,5271,8517,44738,Rural,25
3,Flood,Mild,21857,289,11,3363,3507,5760,Rural,65
3,Flood,Mild,43880,195,26,6331,4224,22639,Rural,71
3,Flood,Mild,69681,353,3,9852,456,7840,Urban,12
3,Flood,Moderate,63964,497,9,16186,134,37015,Rural,31
3,Flood,Moderate,24116,163,3,16052,8265,46219,Rural,10
3,Flood,Severe,50394,78,4,38588,2750,12511,Urban,44
3,Flood,Mild,14485,874,26,4161,361,27247,Urban,19
3,Flood,Moderate,17374,306,14,16063,9178,32069,Rural,13
3,Flood,Mild,82665,256,21,8567,4262,13529,Urban,46
3,Flood,Mild,95977,225,16,2849,6100,35556,Urban,22
3,Flood,Severe,75606,965,5,45777,5791,43791,Rural,10
3,Flood,Mild,52870,290,6,8825,3893,30819,Urban,69
3,Flood,Severe,83344,704,18,37232,1123,47201,Urban,25
3,Flood,Severe,60734,233,12,45580,4594,30430,Rural,52
3,Flood,Moderate,26227,616,12,13384,8306,23275,Rural,34
3,Flood,Mild,67834,201,23,7741,6639,22798,Urban,5
3,Flood,Moderate,43864,325,10,18644,855,36238,Urban,52
3,Flood,Severe,83587,724,14,38658,6196,3845,Rural,58
3,Flood,Mild,63401,640,25,9496,5982,17309,Rural,66
3,Flood,Mild,36294,823,3,2805,1426,30353,Urban,64
3,Flood,Mild,77429,666,13,4307,9676,14959,Urban,58
3,Flood,Mild,66587,523,27,1071,9294,9453,Rural,44
3,Flood,Mild,15543,848,5,2693,9622,1366,Rural,11
3,Flood,Moderate,72613,557,9,10140,2766,48186,Rural,21
3,Flood,Severe,18541,714,9,32784,7967,40610,Urban,48
3,Flood,Moderate,54830,41,22,27573,1142,11477,Urban,43
3,Flood,Severe,15011,15,14,44310,2167,30234,Rural,65
3,Flood,Severe,90286,718,17,31708,7432,9813,Rural,55
3,Flood,Mild,32691,389,3,5257,8181,21219,Urban,55
3,Flood,Severe,69993,478,14,38027,8493,40136,Urban,65
3,Flood,Moderate,52253,308,26,29377,1874,3627,Rural,38
3,Flood,Severe,66784,529,17,48431,9619,26180,Urban,23
3,Flood,Mild,27738,300,24,7498,5345,24483,Urban,30
3,Flood,Moderate,65536,22,22,21620,4408,31284,Urban,2
3,Flood,Mild,60830,948,1,9454,9382,22670,Urban,27
3,Flood,Moderate,61593,71,28,27994,4406,45635,Rural,47
3,Flood,Mild,59720,303,23,4585,7837,35888,Rural,31
3,Flood,Severe,85053,677,4,39204,3486,1029,Urban,8
3,Flood,Severe,23083,99,21,33037,9429,23956,Urban,49
3,Flood,Moderate,53620,105,14,18515,5940,25927,Urban,49
3,Flood,Severe,58311,560,5,45801,6405,14828,Urban,34
3,Flood,Moderate,42119,577,29,10022,5020,25342,Rural,1
3,Flood,Moderate,78317,96,27,24760,6120,17067,Urban,19
3,Flood,Mild,1533,625,18,4555,261,33901,Urban,39
3,Flood,Mild,63324,391,2,8962,3952,40929,Rural,19
3,Flood,Severe,22194,180,15,42945,866,48887,Urban,43
3,Flood,Severe,26363,160,9,49650,1284,19153,Rural,35
3,Flood,Moderate,43233,259,21,25150,4400,11792,Urban,2
3,Flood,Mild,65626,223,28,9103,4936,17866,Rural,65
3,Flood,Mild,17608,995,17,4097,7370,44017,Rural,28
3,Flood,Moderate,51406,763,22,20056,4154,20948,Rural,33
3,Flood,Severe,83380,302,6,37243,1214,40119,Rural,42
3,Flood,Mild,98947,682,29,3582,5088,28541,Rural,17
3,Flood,Mild,44594,213,24,3552,429,14322,Urban,67
3,Flood,Mild,94558,787,10,2064,7974,45927,Urban,63
3,Flood,Moderate,87571,987,26,14866,4289,13546,Rural,13
3,Flood,Moderate,36957,236,24,29960,8576,22498,Urban,33
3,Flood,Mild,30903,639,13,8560,6946,6711,Urban,25
3,Flood,Moderate,99357,510,20,14307,3927,9526,Urban,44
3,Flood,Mild,56040,259,26,2029,8567,9083,Rural,63
3,Flood,Mild,58032,277,17,2133,9919,21235,Rural,31
3,Flood,Mild,2817,930,14,7356,8483,2499,Rural,23
3,Flood,Mild,32343,47,22,8869,6363,17842,Rural,30
3,Flood,Moderate,67930,314,24,17980,998,42891,Rural,21
3,Flood,Mild,14521,939,28,3172,6771,37124,Urban,53
3,Flood,Moderate,6654,578,23,15562,516,19351,Rural,8
3,Flood,Moderate,87719,497,29,13755,9544,33953,Rural,27
3,Flood,Severe,31706,25,14,49150,7296,46795,Rural,32
3,Flood,Moderate,16046,972,22,27977,2968,21381,Urban,69
3,Flood,Mild,54761,45,7,7828,4155,31475,Urban,9
3,Flood,Mild,97174,211,20,7866,3349,5028,Urban,42
3,Flood,Moderate,12650,332,9,15566,8066,9066,Rural,18
3,Flood,Moderate,42409,505,11,13645,7089,6734,Urban,56
3,Flood,Moderate,50184,692,19,15976,8216,3528,Urban,21
3,Flood,Severe,9990,64,4,30209,2459,46344,Urban,11
3,Flood,Severe,6267,261,19,44882,7603,6102,Urban,41
3,Flood,Severe,97228,246,5,44015,8846,2042,Urban,8
3,Flood,Moderate,70857,36,16,29762,3915,30893,Urban,47
3,Flood,Mild,90804,800,16,1978,4696,25826,Urban,26
3,Flood,Moderate,6579,755,28,14910,8183,13454,Rural,58
3,Flood,Severe,19429,364,29,44127,8291,2363,Urban,9
3,Flood,Mild,4551,10,9,7474,3945,21487,Rural,54
3,Flood,Mild,67383,64,13,1485,3092,22395,Rural,24
3,Flood,Moderate,71324,145,2,18048,1750,10085,Urban,53
3,Flood,Severe,6583,679,4,35174,8023,9891,Rural,68
3,Flood,Mild,85338,164,13,5507,1832,32684,Rural,29
3,Flood,Moderate,71391,57,8,12852,3312,11910,Urban,60
3,Flood,Severe,46007,163,17,49811,6200,12134,Rural,12
3,Flood,Severe,62669,839,6,35362,7117,28300,Rural,68
3,Flood,Moderate,55947,859,6,22868,5108,12536,Urban,36
3,Flood,Mild,73257,82,12,2365,6310,26406,Urban,21
3,Flood,Severe,55946,658,23,37216,4917,26245,Rural,18
3,Flood,Mild,2226,461,26,6504,6533,10723,Rural,18
3,Flood,Moderate,36565,813,21,13791,7963,7733,Urban,69
3,Flood,Mild,18515,530,26,6674,7204,33467,Rural,2
3,Flood,Mild,17070,945,8,4343,1126,21294,Urban,56
3,Flood,Mild,56726,813,15,2128,2524,44689,Rural,54
3,Flood,Mild,65512,601,29,5364,9387,49862,Rural,53
3,Flood,Severe,51635,278,8,47032,6005,22954,Urban,1
3,Flood,Severe,57774,982,12,46145,7117,43197,Urban,51
3,Flood,Severe,78518,292,22,37534,5690,45118,Urban,36
3,Flood,Moderate,34844,16,27,26449,3526,36015,Rural,23
3,Flood,Moderate,42939,628,4,11203,2683,33527,Urban,9
3,Flood,Mild,21194,924,17,4584,3477,47293,Urban,32
3,Flood,Mild,18838,134,27,9244,241,17977,Urban,65
3,Flood,Moderate,37169,224,25,20813,4750,10748,Urban,61
3,Flood,Severe,19448,740,10,39811,2062,12538,Urban,46
3,Flood,Moderate,53557,982,11,16499,6813,47263,Rural,54
3,Flood,Severe,52649,403,2,42529,9243,42299,Rural,59
3,Flood,Moderate,47312,739,6,19609,8660,16982,Rural,63
3,Flood,Mild,93141,663,20,9401,9505,10292,Urban,27
3,Flood,Severe,28237,737,17,32542,5162,11987,Urban,52
3,Flood,Mild,6430,665,15,8646,1808,7417,Urban,57
3,Flood,Mild,67755,813,4,1024,2524,15482,Rural,27
3,Flood,Severe,54956,769,29,40809,5342,32513,Rural,49
3,Flood,Moderate,42163,372,29,10524,203,39504,Rural,22
3,Flood,Moderate,78031,439,8,15257,4948,16463,Urban,15
3,Flood,Severe,21527,805,15,32342,4180,49664,Rural,25
3,Flood,Moderate,27235,688,19,26050,2662,18124,Urban,64
3,Flood,Severe,9204,299,24,37405,5306,39178,Rural,71
3,Flood,Severe,59807,807,17,34226,9704,34698,Urban,41
3,Flood,Moderate,46754,58,5,27989,5201,14441,Rural,71
3,Flood,Severe,83799,752,27,42803,7780,4647,Urban,59
3,Flood,Mild,60369,580,6,4566,4802,14156,Urban,61
3,Flood,Mild,11733,596,26,1647,6381,8843,Urban,45
3,Flood,Severe,90084,190,21,40634,7864,33946,Urban,67
3,Flood,Moderate,17944,262,25,24667,8114,11733,Urban,48
3,Flood,Severe,64713,945,11,33452,672,12901,Rural,40
3,Flood,Moderate,53578,348,14,22828,2219,10606,Urban,68
3,Flood,Moderate,11611,186,5,24064,7577,45074,Urban,33
3,Flood,Severe,83139,719,2,41134,3910,42009,Urban,42
3,Flood,Severe,22604,701,14,32084,542,21819,Urban,65
3,Flood,Mild,85745,545,20,8291,8288,26422,Rural,5
3,Flood,Moderate,53398,492,27,14847,7722,49576,Urban,54
3,Flood,Severe,60730,606,8,38104,6359,11467,Urban,60
3,Flood,Mild,85857,732,6,6455,7957,18714,Urban,41
3,Flood,Mild,90208,857,13,6830,4970,17937,Urban,50
3,Flood,Moderate,98475,434,7,16354,6734,42764,Urban,32
3,Flood,Moderate,87495,617,13,14249,4121,6054,Urban,53
3,Flood,Mild,10824,98,22,6011,5062,19849,Urban,47
3,Flood,Moderate,65092,887,18,18438,7124,5192,Rural,67
3,Flood,Severe,18201,940,19,35086,9079,5507,Urban,37
3,Flood,Severe,92287,468,16,42304,4503,21996,Urban,40
3,Flood,Severe,96923,763,2,37520,2615,39441,Rural,21
3,Flood,Moderate,82123,196,2,16730,2653,15652,Rural,59
3,Flood,Severe,5749,598,7,37072,7533,3998,Rural,31
3,Flood,Moderate,3957,983,2,13149,4101,15371,Urban,59
3,Flood,Moderate,72447,356,19,27026,4886,19010,Urban,20
3,Flood,Severe,86653,342,28,34304,7372,3736,Rural,41
3,Flood,Moderate,83952,251,20,27099,1910,14928,Urban,4
3,Flood,Mild,62373,509,19,5375,6344,18108,Urban,43
3,Flood,Mild,68903,729,17,6993,511,6783,Rural,53
3,Flood,Moderate,73811,358,7,29097,8851,21052,Rural,24
3,Flood,Moderate,70076,703,27,25036,5542,30390,Urban,51
3,Flood,Mild,60244,7,9,9372,860,35154,Urban,43
3,Flood,Moderate,11552,505,6,12625,8581,1551,Urban,18
3,Flood,Severe,27934,873,15,38159,9002,38919,Rural,5
3,Flood,Severe,90037,574,20,38164,5289,16294,Rural,21
3,Flood,Mild,84240,614,8,9729,3940,37233,Rural,3
3,Flood,Moderate,93402,775,14,10307,4458,24567,Urban,7
3,Flood,Severe,29304,779,25,40086,5432,5087,Rural,64
3,Flood,Mild,87326,471,13,7417,352,46392,Urban,63
3,Flood,Mild,84344,242,28,5993,6325,19114,Urban,16
3,Flood,Severe,57653,364,14,37795,7247,22433,Urban,16
3,Flood,Mild,19558,294,3,5639,686,43105,Rural,25
3,Flood,Moderate,20607,527,13,20914,1194,16725,Urban,14
3,Flood,Mild,72239,596,3,8303,6122,28279,Rural,11
3,Flood,Moderate,57730,998,14,11901,8151,2317,Rural,1
3,Flood,Mild,38121,731,16,5039,4523,46405,Rural,7
3,Flood,Moderate,13385,536,4,18115,8706,44575,Rural,67
3,Flood,Moderate,66571,419,9,19311,2000,3764,Rural,65
3,Flood,Moderate,35823,537,14,18905,7714,41411,Rural,52
3,Flood,Severe,94826,25,23,48451,1384,24321,Rural,13
3,Flood,Severe,7051,404,8,31867,2313,40746,Urban,53
3,Flood,Mild,62002,766,2,3542,2590,34049,Rural,45
3,Flood,Severe,20832,773,29,36177,7999,37749,Urban,27
3,Flood,Severe,74550,287,4,37830,7339,37809,Rural,69
3,Flood,Moderate,37718,234,10,27429,9297,10345,Urban,57
3,Flood,Mild,15498,450,12,1899,6435,23843,Rural,26
3,Flood,Severe,40980,900,3,34125,7925,42567,Urban,70
3,Flood,Moderate,56788,763,4,28468,8754,44606,Urban,57
3,Flood,Moderate,79898,153,8,11143,5001,26908,Rural,61
3,Flood,Moderate,8094,316,18,20124,3034,25207,Rural,5
3,Flood,Mild,36326,372,2,4640,4925,35899,Rural,45
3,Flood,Severe,57843,161,11,38719,9652,19416,Rural,57
3,Flood,Moderate,83301,16,10,25580,6234,39403,Urban,23
3,Flood,Severe,96014,861,21,31113,1503,32367,Urban,17
3,Flood,Severe,67383,611,2,30038,7800,13952,Rural,21
3,Flood,Mild,16271,612,3,3058,346,28550,Rural,27
3,Flood,Severe,7658,380,25,46004,7010,3622,Rural,51
3,Flood,Mild,49648,728,15,2103,4557,2121,Rural,45
3,Flood,Mild,78619,220,17,7719,6233,1148,Rural,69
3,Flood,Moderate,68088,748,2,19662,272,38445,Rural,3
3,Flood,Mild,5226,678,22,2227,6212,7370,Urban,50
3,Flood,Moderate,75088,780,26,24045,1742,7186,Urban,56
3,Flood,Mild,75538,442,3,7452,1143,46463,Rural,52
3,Flood,Moderate,63154,895,1,14931,7688,9706,Urban,40
3,Flood,Moderate,5410,231,27,26210,1558,42434,Urban,71
3,Flood,Moderate,61770,939,18,16165,6118,40665,Urban,26
3,Flood,Severe,47140,31,27,45580,2677,11682,Rural,17
3,Flood,Mild,53254,67,3,7590,3550,21978,Rural,49
3,Flood,Moderate,63011,638,20,27409,8772,20521,Rural,25
3,Flood,Severe,17658,627,8,49300,3961,32278,Rural,36
3,Flood,Mild,62263,817,19,4202,6431,34238,Urban,52
3,Flood,Moderate,21098,337,13,25121,7547,49563,Urban,32
3,Flood,Moderate,77809,704,25,17767,1247,32224,Rural,57
3,Flood,Moderate,62256,265,21,19973,526,21544,Urban,21
3,Flood,Severe,61249,227,11,42316,9754,21329,Rural,63
3,Flood,Severe,59969,53,25,37127,8674,15626,Rural,12
3,Flood,Moderate,81495,252,10,17706,2471,4762,Urban,27
3,Flood,Moderate,40167,984,2,15259,3712,48278,Rural,7
3,Flood,Severe,35587,358,7,48801,1776,1582,Urban,33
3,Flood,Severe,9050,470,7,31267,9867,16235,Urban,2
3,Flood,Mild,73571,115,5,8172,5306,46110,Urban,63
3,Flood,Moderate,70091,959,11,29016,8669,20446,Urban,44
3,Flood,Mild,11538,70,8,4898,4936,43955,Urban,3
3,Flood,Moderate,56479,495,15,10115,6843,28683,Rural,56
3,Flood,Mild,19300,294,4,6752,2551,15044,Rural,66
3,Flood,Severe,34354,14,25,33111,152,27954,Urban,25
3,Flood,Mild,64945,528,28,1813,6605,45869,Rural,35
3,Flood,Moderate,75417,423,12,15211,5469,49152,Urban,8
3,Flood,Severe,76935,739,2,40739,6641,34918,Urban,27
3,Flood,Mild,12643,863,24,6888,6436,33850,Urban,25
3,Flood,Moderate,77614,395,2,22047,6628,8188,Urban,4
3,Flood,Moderate,44100,435,24,19688,8127,5591,Urban,17
3,Flood,Mild,36147,304,3,8012,5815,38889,Urban,10
3,Flood,Severe,86171,347,26,39114,8913,45930,Urban,71
3,Flood,Moderate,10891,165,12,17931,3085,19021,Urban,14
3,Flood,Mild,79187,581,29,6205,8610,12493,Rural,13
3,Flood,Mild,25592,713,3,6236,1773,21144,Rural,43
3,Flood,Mild,95391,888,1,2946,9491,40260,Rural,7
3,Flood,Severe,12270,248,22,44027,3311,43135,Rural,16
3,Flood,Severe,92027,27,12,42295,9883,27289,Rural,32
3,Flood,Severe,39603,775,26,46820,3326,19423,Urban,22
3,Flood,Mild,28015,15,11,1089,8601,29730,Urban,60
3,Flood,Mild,42149,27,13,4885,8679,17867,Urban,35
3,Flood,Mild,8590,937,20,7944,8412,25549,Urban,27
3,Flood,Moderate,97141,672,25,12281,3152,31285,Rural,27
3,Flood,Severe,67522,197,3,33476,5562,20803,Rural,54
3,Flood,Severe,50624,539,13,37296,8755,30656,Rural,49
3,Flood,Severe,40289,870,25,47760,9853,8713,Urban,18
3,Flood,Moderate,43536,980,5,25392,7777,38930,Rural,65
3,Flood,Mild,28545,367,5,7310,2830,25974,Urban,2
3,Flood,Moderate,44199,744,24,15901,4179,32096,Rural,5
3,Flood,Moderate,58315,896,24,12348,715,34764,Rural,65
3,Flood,Moderate,67852,393,8,20099,6934,4447,Urban,70
3,Flood,Moderate,47510,497,10,16636,2602,38948,Urban,34
3,Flood,Mild,93878,927,17,1811,3792,6430,Urban,12
3,Flood,Mild,62524,97,26,6018,3650,34806,Urban,16
3,Flood,Mild,50521,923,21,7160,5920,33542,Rural,56
3,Flood,Moderate,81130,609,10,29775,7021,40368,Rural,45
3,Flood,Moderate,30329,120,11,23372,5806,35017,Rural,11
3,Flood,Severe,20632,287,27,49468,189,27725,Urban,64
3,Flood,Mild,95855,535,9,6957,6707,8080,Rural,67
3,Flood,Severe,32054,462,12,32897,8264,26568,Rural,26
3,Flood,Severe,37520,70,8,33437,7236,1475,Rural,10
3,Flood,Severe,71758,742,3,44859,5876,29057,Urban,3
3,Flood,Moderate,81538,299,3,26484,1770,23610,Urban,59
3,Flood,Moderate,47553,95,9,23314,6986,11929,Rural,64
3,Flood,Severe,79792,149,13,36606,1672,48434,Rural,55
3,Flood,Mild,38630,595,26,5228,2554,28119,Urban,12
3,Flood,Moderate,42221,50,19,10401,9505,37058,Urban,8
3,Flood,Moderate,17786,549,14,29892,5078,14514,Urban,38
3,Flood,Severe,95899,15,15,46164,1807,38971,Rural,6
3,Flood,Moderate,88913,122,25,20597,3315,19297,Urban,47
3,Flood,Mild,30230,971,15,7416,6709,40219,Urban,43
3,Flood,Moderate,62916,606,21,19188,8127,14283,Rural,2
3,Flood,Severe,78393,91,9,34613,1426,8784,Rural,27
3,Flood,Severe,69843,104,6,48573,3159,26288,Rural,11
3,Flood,Severe,67280,196,25,37613,8732,29199,Urban,52
3,Flood,Mild,75498,984,15,6705,4296,1291,Rural,39
3,Flood,Moderate,55521,921,8,17681,2212,28495,Urban,19
3,Flood,Mild,71847,502,22,1140,2972,32296,Urban,11
3,Flood,Severe,4954,859,9,37332,6303,32685,Rural,27
3,Flood,Moderate,38794,317,8,17811,4200,9295,Urban,13
3,Flood,Moderate,38163,276,2,23846,8637,20817,Urban,69
3,Flood,Moderate,84338,621,24,13224,6083,30612,Rural,53
3,Flood,Severe,8381,857,27,45375,2755,39168,Urban,61
3,Flood,Moderate,50508,197,9,19424,7451,20461,Urban,5
3,Flood,Severe,20926,304,4,41425,436,20129,Rural,46
3,Flood,Severe,79603,910,18,32158,7541,15162,Urban,46
3,Flood,Moderate,45046,240,6,12500,2830,38593,Urban,64
3,Flood,Mild,85707,811,15,6603,7172,36712,Rural,44
3,Flood,Severe,82369,47,6,34413,1426,35618,Rural,14
3,Flood,Moderate,7033,985,23,18827,6724,32458,Rural,37
3,Flood,Moderate,59262,884,6,14845,7684,2113,Rural,45
3,Flood,Moderate,48444,9,28,11160,7732,27098,Rural,52
3,Flood,Severe,88636,181,7,31224,9381,25199,Urban,21
3,Flood,Moderate,64198,481,16,26619,8869,35082,Rural,26
3,Flood,Moderate,49603,836,20,17799,6784,48603,Urban,42
3,Flood,Mild,85818,83,15,4199,904,1807,Urban,5
3,Flood,Severe,8786,919,13,40933,1613,45023,Urban,9
3,Flood,Mild,74847,70,18,1207,9780,42932,Urban,55
3,Flood,Mild,12189,639,2,5345,4769,3477,Urban,61
3,Flood,Mild,68454,755,2,6435,4475,27817,Urban,45
3,Flood,Mild,59428,264,19,8780,7751,26126,Urban,14
3,Flood,Severe,63107,778,8,32474,3311,13522,Urban,50
3,Flood,Moderate,43744,327,1,18966,9123,7284,Urban,17
3,Flood,Mild,53666,946,20,8412,9656,49806,Rural,7
3,Flood,Severe,73230,900,4,43932,135,23307,Urban,38
3,Flood,Mild,2654,766,15,8674,3532,27560,Rural,29
3,Flood,Mild,24198,158,26,4842,9263,39285,Rural,4
3,Flood,Moderate,22726,127,21,23683,323,23021,Rural,71
3,Flood,Severe,33801,32,14,31313,5587,48542,Rural,64
3,Flood,Moderate,80759,275,15,29035,4980,31786,Urban,15
3,Flood,Moderate,69624,342,19,15281,1304,47017,Urban,27
3,Flood,Mild,90287,415,5,6505,4503,35434,Urban,26
3,Flood,Moderate,15447,431,28,24868,6381,7111,Urban,21
3,Flood,Moderate,68763,101,28,10684,5956,44083,Rural,12
3,Flood,Severe,99495,38,2,41289,9312,16990,Rural,58
3,Flood,Severe,21502,847,6,47253,9668,42989,Urban,13
3,Flood,Mild,20193,421,26,8878,7207,19909,Rural,38
3,Flood,Moderate,87630,284,3,13424,4026,19985,Rural,56
3,Flood,Severe,96851,534,6,46024,6576,26661,Rural,51
3,Flood,Severe,78198,900,25,46152,8110,9628,Urban,23
3,Flood,Moderate,63662,760,5,15305,3072,5706,Urban,22
3,Flood,Severe,15856,431,9,36421,2621,9775,Urban,24
3,Flood,Mild,48145,124,2,4281,8737,43903,Urban,45
3,Flood,Severe,21253,701,27,36232,9797,7302,Rural,67
3,Flood,Severe,72082,574,22,33478,1943,39065,Rural,58
3,Flood,Mild,71090,593,25,6440,2979,42256,Urban,52
3,Flood,Moderate,47284,5,20,10083,3680,28772,Urban,5
3,Flood,Mild,69932,278,10,6700,6254,42291,Urban,53
3,Flood,Severe,26015,564,24,39903,6633,18588,Urban,25
3,Flood,Severe,62191,989,5,46295,2221,10848,Rural,40
3,Flood,Severe,14878,125,12,43380,1580,14993,Urban,35
3,Flood,Moderate,92673,118,14,10337,1821,49320,Rural,51
3,Flood,Severe,79854,943,7,36008,4456,24516,Rural,48
3,Flood,Moderate,53602,854,27,22338,5373,45746,Urban,43
3,Flood,Severe,70666,695,2,45462,2983,47628,Rural,26
3,Flood,Severe,97347,226,17,35353,6718,20462,Urban,4
3,Flood,Mild,14123,631,18,1339,3208,18655,Rural,33
3,Flood,Mild,54158,698,23,1033,775,36117,Urban,61
3,Flood,Mild,76924,22,8,8589,5034,38772,Rural,10
3,Flood,Mild,81083,496,26,4793,9885,47642,Urban,2
3,Flood,Moderate,47248,482,2,26158,8191,32106,Urban,7
3,Flood,Mild,86947,175,1,3833,1088,16526,Urban,48
3,Flood,Mild,89688,853,6,2747,8620,12904,Urban,58
3,Flood,Moderate,56849,875,22,28514,5113,12511,Rural,52
3,Flood,Mild,85650,460,4,3704,5049,32326,Urban,43
3,Flood,Moderate,11162,904,24,20340,5911,15516,Rural,5
3,Flood,Moderate,96176,298,28,13114,5123,41790,Urban,69
3,Flood,Severe,82697,307,29,36587,1089,19581,Rural,63
3,Flood,Mild,54176,594,27,5575,4306,45526,Rural,11
3,Flood,Moderate,25722,266,26,28918,4060,14880,Rural,48
3,Flood,Severe,49955,714,28,35107,315,9768,Urban,51
3,Flood,Severe,21387,560,15,47189,6788,9496,Urban,9
3,Flood,Severe,7274,356,23,30369,9979,30371,Rural,11
3,Flood,Mild,14249,816,5,4549,7807,26423,Urban,59
3,Flood,Severe,11680,374,12,49300,4326,25018,Rural,29
3,Flood,Mild,17838,972,16,2818,3304,24258,Rural,39
3,Flood,Severe,50875,13,21,49465,2867,11190,Urban,54
3,Flood,Mild,7077,325,1,6008,4731,16224,Rural,15
3,Flood,Moderate,28838,216,6,15162,473,40947,Urban,2
3,Flood,Moderate,33743,1,2,14172,346,9271,Rural,64
3,Flood,Severe,6392,570,6,48598,3108,38866,Urban,26
3,Flood,Moderate,47235,216,16,27375,3172,12372,Urban,20
3,Flood,Moderate,44941,316,5,27738,8290,48166,Urban,55
3,Flood,Severe,22780,974,3,31248,9627,37336,Urban,18
3,Flood,Moderate,56448,165,25,18768,7976,19412,Urban,68
3,Flood,Severe,24793,456,3,31302,6090,34736,Rural,62
3,Flood,Severe,77973,473,22,32907,224,26546,Rural,64
